match_id,radiant_win,radiant,duration,start_time,leagueid,league_name,cluster,opposing_team_id,opposing_team_name,opposing_team_logo
4080723031,FALSE,TRUE,2066,1535239468,9870,The International 2018,113,15,PSG.LGD,https://steamcdn-a.akamaihd.net/apps/dota2/images/team_logos/15.png
4080666526,TRUE,FALSE,2285,1535235390,9870,The International 2018,113,15,PSG.LGD,https://steamcdn-a.akamaihd.net/apps/dota2/images/team_logos/15.png
4080601137,TRUE,TRUE,2078,1535231302,9870,The International 2018,113,15,PSG.LGD,https://steamcdn-a.akamaihd.net/apps/dota2/images/team_logos/15.png
4078412913,TRUE,TRUE,3489,1535152122,9870,The International 2018,113,15,PSG.LGD,https://steamcdn-a.akamaihd.net/apps/dota2/images/team_logos/15.png
4078363316,FALSE,TRUE,2222,1535148299,9870,The International 2018,113,15,PSG.LGD,https://steamcdn-a.akamaihd.net/apps/dota2/images/team_logos/15.png
4078291886,FALSE,FALSE,2935,1535143603,9870,The International 2018,113,15,PSG.LGD,https://steamcdn-a.akamaihd.net/apps/dota2/images/team_logos/15.png
4061721528,TRUE,TRUE,2810,1534352908,9870,The International 2018,113,15,PSG.LGD,https://steamcdn-a.akamaihd.net/apps/dota2/images/team_logos/15.png
4061671194,FALSE,TRUE,1735,1534349467,9870,The International 2018,113,15,PSG.LGD,https://steamcdn-a.akamaihd.net/apps/dota2/images/team_logos/15.png
3810503944,FALSE,FALSE,2940,1522558754,9643,Dota2 Asia Championships 2018,223,15,PSG.LGD,https://steamcdn-a.akamaihd.net/apps/dota2/images/team_logos/15.png
3607511920,TRUE,TRUE,2073,1512814073,5504,2017 Mars Dota 2 League,153,15,PSG.LGD,https://steamcdn-a.akamaihd.net/apps/dota2/images/team_logos/15.png
3368083254,TRUE,FALSE,2690,1502399411,5401,The International 2017,111,15,PSG.LGD,https://steamcdn-a.akamaihd.net/apps/dota2/images/team_logos/15.png
3367983348,TRUE,FALSE,3327,1502393943,5401,The International 2017,111,15,PSG.LGD,https://steamcdn-a.akamaihd.net/apps/dota2/images/team_logos/15.png
3297677969,TRUE,FALSE,2715,1499400292,5504,2017 Mars Dota 2 League,224,15,PSG.LGD,https://steamcdn-a.akamaihd.net/apps/dota2/images/team_logos/15.png
3297590251,TRUE,FALSE,2125,1499395199,5504,2017 Mars Dota 2 League,224,15,PSG.LGD,https://steamcdn-a.akamaihd.net/apps/dota2/images/team_logos/15.png
3293754225,FALSE,TRUE,2473,1499234996,5504,2017 Mars Dota 2 League,224,15,PSG.LGD,https://steamcdn-a.akamaihd.net/apps/dota2/images/team_logos/15.png
2547040899,TRUE,TRUE,3529,1470246725,4664,The International 2016,113,15,PSG.LGD,https://steamcdn-a.akamaihd.net/apps/dota2/images/team_logos/15.png
2546940273,TRUE,FALSE,3084,1470242069,4664,The International 2016,113,15,PSG.LGD,https://steamcdn-a.akamaihd.net/apps/dota2/images/team_logos/15.png
2182047120,TRUE,TRUE,2362,1456571683,4266,Winter Major 2016,224,15,PSG.LGD,https://steamcdn-a.akamaihd.net/apps/dota2/images/team_logos/15.png
2181823003,TRUE,FALSE,4547,1456565203,4266,Winter Major 2016,224,15,PSG.LGD,https://steamcdn-a.akamaihd.net/apps/dota2/images/team_logos/15.png
2181696818,FALSE,FALSE,1903,1456561593,4266,Winter Major 2016,224,15,PSG.LGD,https://steamcdn-a.akamaihd.net/apps/dota2/images/team_logos/15.png
2112955180,TRUE,TRUE,3858,1454074061,4301,2015 MarsTV Dota 2 League,224,15,PSG.LGD,https://steamcdn-a.akamaihd.net/apps/dota2/images/team_logos/15.png
2112812155,TRUE,TRUE,1569,1454070736,4301,2015 MarsTV Dota 2 League,224,15,PSG.LGD,https://steamcdn-a.akamaihd.net/apps/dota2/images/team_logos/15.png
3484832389,FALSE,FALSE,2284,1507226100,5336,DreamLeague season 7,135,46,Team Empire,https://steamcdn-a.akamaihd.net/apps/dota2/images/team_logos/46.png
3484711206,FALSE,FALSE,2894,1507221366,5336,DreamLeague season 7,131,46,Team Empire,https://steamcdn-a.akamaihd.net/apps/dota2/images/team_logos/46.png
3082703686,FALSE,FALSE,3044,1490685210,5197,Dota 2 Asia Championships 2017,224,46,Team Empire,https://steamcdn-a.akamaihd.net/apps/dota2/images/team_logos/46.png
3082612437,TRUE,TRUE,2390,1490681243,5197,Dota 2 Asia Championships 2017,224,46,Team Empire,https://steamcdn-a.akamaihd.net/apps/dota2/images/team_logos/46.png
2409393490,TRUE,TRUE,1272,1464952464,4479,The Manila Major 2016,155,46,Team Empire,https://steamcdn-a.akamaihd.net/apps/dota2/images/team_logos/46.png
2409298043,FALSE,FALSE,1488,1464949465,4479,The Manila Major 2016,156,46,Team Empire,https://steamcdn-a.akamaihd.net/apps/dota2/images/team_logos/46.png
2409156577,FALSE,TRUE,3177,1464944740,4479,The Manila Major 2016,152,46,Team Empire,https://steamcdn-a.akamaihd.net/apps/dota2/images/team_logos/46.png
2408658682,TRUE,TRUE,2217,1464923563,4479,The Manila Major 2016,152,46,Team Empire,https://steamcdn-a.akamaihd.net/apps/dota2/images/team_logos/46.png
2408596812,FALSE,FALSE,2529,1464919663,4479,The Manila Major 2016,156,46,Team Empire,https://steamcdn-a.akamaihd.net/apps/dota2/images/team_logos/46.png
1966694893,FALSE,FALSE,1803,1448741714,3865,ASUS ROG DreamLeague Season 4,187,46,Team Empire,https://steamcdn-a.akamaihd.net/apps/dota2/images/team_logos/46.png
1966617949,FALSE,FALSE,853,1448739007,3865,ASUS ROG DreamLeague Season 4,187,46,Team Empire,https://steamcdn-a.akamaihd.net/apps/dota2/images/team_logos/46.png
1966487311,FALSE,FALSE,2176,1448734834,3865,ASUS ROG DreamLeague Season 4,185,46,Team Empire,https://steamcdn-a.akamaihd.net/apps/dota2/images/team_logos/46.png
1963631832,FALSE,FALSE,2351,1448641224,3865,ASUS ROG DreamLeague Season 4,184,46,Team Empire,https://steamcdn-a.akamaihd.net/apps/dota2/images/team_logos/46.png
1963496331,FALSE,FALSE,1576,1448637762,3865,ASUS ROG DreamLeague Season 4,181,46,Team Empire,https://steamcdn-a.akamaihd.net/apps/dota2/images/team_logos/46.png
1923741910,FALSE,TRUE,2038,1447005237,3726,D2CL Season 6,184,46,Team Empire,https://steamcdn-a.akamaihd.net/apps/dota2/images/team_logos/46.png
1923642959,TRUE,FALSE,1728,1447001997,3726,D2CL Season 6,188,46,Team Empire,https://steamcdn-a.akamaihd.net/apps/dota2/images/team_logos/46.png
1923459197,TRUE,TRUE,3606,1446996543,3726,D2CL Season 6,181,46,Team Empire,https://steamcdn-a.akamaihd.net/apps/dota2/images/team_logos/46.png
1921316393,FALSE,FALSE,1875,1446921997,3781,The Summit 4,181,46,Team Empire,https://steamcdn-a.akamaihd.net/apps/dota2/images/team_logos/46.png
1921224121,FALSE,FALSE,1118,1446919153,3781,The Summit 4,181,46,Team Empire,https://steamcdn-a.akamaihd.net/apps/dota2/images/team_logos/46.png
1921106426,TRUE,TRUE,1747,1446915874,3781,The Summit 4,181,46,Team Empire,https://steamcdn-a.akamaihd.net/apps/dota2/images/team_logos/46.png
1920974442,TRUE,FALSE,1871,1446912457,3781,The Summit 4,182,46,Team Empire,https://steamcdn-a.akamaihd.net/apps/dota2/images/team_logos/46.png
3970420652,TRUE,TRUE,1688,1529834456,9870,The International 2018,134,5039050,Team Kinguin,https://steamcdn-a.akamaihd.net/apps/dota2/images/team_logos/5039050.png
3970333065,TRUE,TRUE,1939,1529831195,9870,The International 2018,131,5039050,Team Kinguin,https://steamcdn-a.akamaihd.net/apps/dota2/images/team_logos/5039050.png
3967062172,TRUE,TRUE,3791,1529681406,9870,The International 2018,132,5039050,Team Kinguin,https://steamcdn-a.akamaihd.net/apps/dota2/images/team_logos/5039050.png
3846224956,FALSE,FALSE,2904,1524419571,9880,ESL One Birmingham 2018 powered by Intel,131,5039050,Team Kinguin,https://steamcdn-a.akamaihd.net/apps/dota2/images/team_logos/5039050.png
3846145446,FALSE,FALSE,1939,1524416089,9880,ESL One Birmingham 2018 powered by Intel,133,5039050,Team Kinguin,https://steamcdn-a.akamaihd.net/apps/dota2/images/team_logos/5039050.png
3846068377,TRUE,TRUE,1928,1524412945,9880,ESL One Birmingham 2018 powered by Intel,135,5039050,Team Kinguin,https://steamcdn-a.akamaihd.net/apps/dota2/images/team_logos/5039050.png
3786489735,FALSE,FALSE,1397,1521316837,5504,2017 Mars Dota 2 League,134,5039050,Team Kinguin,https://steamcdn-a.akamaihd.net/apps/dota2/images/team_logos/5039050.png
3786379725,TRUE,TRUE,2430,1521313021,5504,2017 Mars Dota 2 League,134,5039050,Team Kinguin,https://steamcdn-a.akamaihd.net/apps/dota2/images/team_logos/5039050.png
3737779148,FALSE,FALSE,1667,1518813000,5627,DreamLeague season 8,131,5039050,Team Kinguin,https://steamcdn-a.akamaihd.net/apps/dota2/images/team_logos/5039050.png
3737707928,TRUE,TRUE,1941,1518809340,5627,DreamLeague season 8,133,5039050,Team Kinguin,https://steamcdn-a.akamaihd.net/apps/dota2/images/team_logos/5039050.png
3737097183,TRUE,TRUE,1019,1518785400,5627,DreamLeague season 8,136,5039050,Team Kinguin,https://steamcdn-a.akamaihd.net/apps/dota2/images/team_logos/5039050.png
3737019853,TRUE,TRUE,1384,1518782400,5627,DreamLeague season 8,136,5039050,Team Kinguin,https://steamcdn-a.akamaihd.net/apps/dota2/images/team_logos/5039050.png
3734000042,TRUE,TRUE,2129,1518618016,9601,EPICENTER XL,138,5039050,Team Kinguin,https://steamcdn-a.akamaihd.net/apps/dota2/images/team_logos/5039050.png
3733884597,FALSE,FALSE,2518,1518613498,9601,EPICENTER XL,134,5039050,Team Kinguin,https://steamcdn-a.akamaihd.net/apps/dota2/images/team_logos/5039050.png
3463891097,FALSE,FALSE,3094,1506270306,5579,SL i-League Invitational Season 3,134,5039050,Team Kinguin,https://steamcdn-a.akamaihd.net/apps/dota2/images/team_logos/5039050.png
3463683071,TRUE,TRUE,5067,1506263551,5579,SL i-League Invitational Season 3,137,5039050,Team Kinguin,https://steamcdn-a.akamaihd.net/apps/dota2/images/team_logos/5039050.png
3457764469,FALSE,FALSE,2255,1506023404,5579,SL i-League Invitational Season 3,133,5039050,Team Kinguin,https://steamcdn-a.akamaihd.net/apps/dota2/images/team_logos/5039050.png
3457676571,TRUE,TRUE,3119,1506018922,5579,SL i-League Invitational Season 3,132,5039050,Team Kinguin,https://steamcdn-a.akamaihd.net/apps/dota2/images/team_logos/5039050.png
4986461644,TRUE,TRUE,1474,1566733817,10749,The International 2019,308,2163,Team Liquid,https://steamcdn-a.akamaihd.net/apps/dota2/images/team_logos/2163.png
4986362254,FALSE,FALSE,1403,1566730459,10749,The International 2019,308,2163,Team Liquid,https://steamcdn-a.akamaihd.net/apps/dota2/images/team_logos/2163.png
4986260666,FALSE,FALSE,1945,1566726706,10749,The International 2019,308,2163,Team Liquid,https://steamcdn-a.akamaihd.net/apps/dota2/images/team_logos/2163.png
4986133311,TRUE,FALSE,2914,1566721992,10749,The International 2019,308,2163,Team Liquid,https://steamcdn-a.akamaihd.net/apps/dota2/images/team_logos/2163.png
4796609238,TRUE,TRUE,2042,1559217858,10725,ESL One Birmingham 2019 powered by Intel,136,2163,Team Liquid,https://steamcdn-a.akamaihd.net/apps/dota2/images/team_logos/2163.png
4796449659,FALSE,TRUE,1714,1559214119,10725,ESL One Birmingham 2019 powered by Intel,132,2163,Team Liquid,https://steamcdn-a.akamaihd.net/apps/dota2/images/team_logos/2163.png
4759654609,FALSE,TRUE,2038,1558103894,10826,EPICENTER Major 2019,136,2163,Team Liquid,https://steamcdn-a.akamaihd.net/apps/dota2/images/team_logos/2163.png
4759372928,TRUE,TRUE,2967,1558099195,10826,EPICENTER Major 2019,138,2163,Team Liquid,https://steamcdn-a.akamaihd.net/apps/dota2/images/team_logos/2163.png
4759116001,FALSE,TRUE,2988,1558094560,10826,EPICENTER Major 2019,138,2163,Team Liquid,https://steamcdn-a.akamaihd.net/apps/dota2/images/team_logos/2163.png
4753401405,TRUE,TRUE,2216,1557918691,10826,EPICENTER Major 2019,135,2163,Team Liquid,https://steamcdn-a.akamaihd.net/apps/dota2/images/team_logos/2163.png
4741288719,TRUE,FALSE,1971,1557570216,10810,MDL Disneyland® Paris Major,132,2163,Team Liquid,https://steamcdn-a.akamaihd.net/apps/dota2/images/team_logos/2163.png
4741144901,FALSE,TRUE,2243,1557567027,10810,MDL Disneyland® Paris Major,136,2163,Team Liquid,https://steamcdn-a.akamaihd.net/apps/dota2/images/team_logos/2163.png
4740908625,FALSE,FALSE,2104,1557562229,10810,MDL Disneyland® Paris Major,137,2163,Team Liquid,https://steamcdn-a.akamaihd.net/apps/dota2/images/team_logos/2163.png
4588682521,FALSE,TRUE,2351,1553883212,10810,MDL Disneyland® Paris Major,131,2163,Team Liquid,https://steamcdn-a.akamaihd.net/apps/dota2/images/team_logos/2163.png
4588432372,FALSE,FALSE,2079,1553879257,10810,MDL Disneyland® Paris Major,136,2163,Team Liquid,https://steamcdn-a.akamaihd.net/apps/dota2/images/team_logos/2163.png
4588053078,FALSE,TRUE,3904,1553873371,10810,MDL Disneyland® Paris Major,135,2163,Team Liquid,https://steamcdn-a.akamaihd.net/apps/dota2/images/team_logos/2163.png
4390337783,FALSE,TRUE,2441,1549290932,10681,DreamLeague Season 11,135,2163,Team Liquid,https://steamcdn-a.akamaihd.net/apps/dota2/images/team_logos/2163.png
4390104060,FALSE,TRUE,3291,1549285928,10681,DreamLeague Season 11,137,2163,Team Liquid,https://steamcdn-a.akamaihd.net/apps/dota2/images/team_logos/2163.png
4062010988,TRUE,FALSE,1995,1534373794,9870,The International 2018,113,2163,Team Liquid,https://steamcdn-a.akamaihd.net/apps/dota2/images/team_logos/2163.png
4061952570,FALSE,TRUE,3477,1534368328,9870,The International 2018,113,2163,Team Liquid,https://steamcdn-a.akamaihd.net/apps/dota2/images/team_logos/2163.png
3865875641,FALSE,TRUE,2543,1525442301,9601,EPICENTER XL,182,2163,Team Liquid,https://steamcdn-a.akamaihd.net/apps/dota2/images/team_logos/2163.png
3865715133,TRUE,FALSE,2878,1525437600,9601,EPICENTER XL,188,2163,Team Liquid,https://steamcdn-a.akamaihd.net/apps/dota2/images/team_logos/2163.png
3806929208,TRUE,FALSE,1703,1522393714,9643,Dota2 Asia Championships 2018,223,2163,Team Liquid,https://steamcdn-a.akamaihd.net/apps/dota2/images/team_logos/2163.png
3768860674,TRUE,FALSE,2673,1520438434,9584,PGL BUCHAREST MAJOR 2018,137,2163,Team Liquid,https://steamcdn-a.akamaihd.net/apps/dota2/images/team_logos/2163.png
3747126700,TRUE,FALSE,1737,1519309581,9633,ESL One Katowice 2018 powered by Intel,134,2163,Team Liquid,https://steamcdn-a.akamaihd.net/apps/dota2/images/team_logos/2163.png
3747006714,FALSE,TRUE,2563,1519305151,9633,ESL One Katowice 2018 powered by Intel,135,2163,Team Liquid,https://steamcdn-a.akamaihd.net/apps/dota2/images/team_logos/2163.png
3550606727,FALSE,TRUE,2548,1510160702,5627,DreamLeague season 8,135,2163,Team Liquid,https://steamcdn-a.akamaihd.net/apps/dota2/images/team_logos/2163.png
3550508063,TRUE,FALSE,1992,1510156802,5627,DreamLeague season 8,136,2163,Team Liquid,https://steamcdn-a.akamaihd.net/apps/dota2/images/team_logos/2163.png
3228786798,FALSE,TRUE,3066,1496757490,5353,EPICENTER: Moscow Season 2,182,2163,Team Liquid,https://steamcdn-a.akamaihd.net/apps/dota2/images/team_logos/2163.png
3228618966,TRUE,TRUE,2607,1496752672,5353,EPICENTER: Moscow Season 2,181,2163,Team Liquid,https://steamcdn-a.akamaihd.net/apps/dota2/images/team_logos/2163.png
3228512352,FALSE,TRUE,1521,1496749328,5353,EPICENTER: Moscow Season 2,181,2163,Team Liquid,https://steamcdn-a.akamaihd.net/apps/dota2/images/team_logos/2163.png
2510927175,TRUE,TRUE,3370,1468782006,4442,The Summit 5,112,2163,Team Liquid,https://steamcdn-a.akamaihd.net/apps/dota2/images/team_logos/2163.png
2510831821,TRUE,FALSE,2054,1468778156,4442,The Summit 5,111,2163,Team Liquid,https://steamcdn-a.akamaihd.net/apps/dota2/images/team_logos/2163.png
2510756612,FALSE,FALSE,1169,1468775367,4442,The Summit 5,111,2163,Team Liquid,https://steamcdn-a.akamaihd.net/apps/dota2/images/team_logos/2163.png
2447365661,TRUE,TRUE,2905,1466334045,4554,ESL One Frankfurt 2016,138,2163,Team Liquid,https://steamcdn-a.akamaihd.net/apps/dota2/images/team_logos/2163.png
2447190474,TRUE,TRUE,2661,1466328928,4554,ESL One Frankfurt 2016,138,2163,Team Liquid,https://steamcdn-a.akamaihd.net/apps/dota2/images/team_logos/2163.png
2447074169,TRUE,FALSE,1186,1466325718,4554,ESL One Frankfurt 2016,136,2163,Team Liquid,https://steamcdn-a.akamaihd.net/apps/dota2/images/team_logos/2163.png
2430984806,FALSE,FALSE,2855,1465729383,4479,The Manila Major 2016,151,2163,Team Liquid,https://steamcdn-a.akamaihd.net/apps/dota2/images/team_logos/2163.png
2430853227,FALSE,FALSE,2496,1465725224,4479,The Manila Major 2016,156,2163,Team Liquid,https://steamcdn-a.akamaihd.net/apps/dota2/images/team_logos/2163.png
2430738353,FALSE,FALSE,2260,1465721626,4479,The Manila Major 2016,152,2163,Team Liquid,https://steamcdn-a.akamaihd.net/apps/dota2/images/team_logos/2163.png
2430618706,FALSE,TRUE,2270,1465717822,4479,The Manila Major 2016,151,2163,Team Liquid,https://steamcdn-a.akamaihd.net/apps/dota2/images/team_logos/2163.png
2362849384,FALSE,TRUE,3590,1463239894,4461,EPICENTER: Moscow,185,2163,Team Liquid,https://steamcdn-a.akamaihd.net/apps/dota2/images/team_logos/2163.png
2362722554,TRUE,FALSE,1126,1463237012,4461,EPICENTER: Moscow,183,2163,Team Liquid,https://steamcdn-a.akamaihd.net/apps/dota2/images/team_logos/2163.png
2353764925,TRUE,FALSE,2094,1462892595,4461,EPICENTER: Moscow,133,2163,Team Liquid,https://steamcdn-a.akamaihd.net/apps/dota2/images/team_logos/2163.png
2353646896,TRUE,FALSE,1436,1462889541,4461,EPICENTER: Moscow,131,2163,Team Liquid,https://steamcdn-a.akamaihd.net/apps/dota2/images/team_logos/2163.png
2353463767,TRUE,TRUE,2882,1462884869,4461,EPICENTER: Moscow,131,2163,Team Liquid,https://steamcdn-a.akamaihd.net/apps/dota2/images/team_logos/2163.png
1984801723,FALSE,TRUE,2343,1449430473,3534,The Defense Season 5,133,2163,Team Liquid,https://steamcdn-a.akamaihd.net/apps/dota2/images/team_logos/2163.png
1984698282,TRUE,FALSE,1919,1449426633,3534,The Defense Season 5,132,2163,Team Liquid,https://steamcdn-a.akamaihd.net/apps/dota2/images/team_logos/2163.png
1984529130,FALSE,FALSE,3408,1449421183,3534,The Defense Season 5,132,2163,Team Liquid,https://steamcdn-a.akamaihd.net/apps/dota2/images/team_logos/2163.png
1984422652,FALSE,TRUE,1268,1449418073,3534,The Defense Season 5,132,2163,Team Liquid,https://steamcdn-a.akamaihd.net/apps/dota2/images/team_logos/2163.png
1982075607,TRUE,TRUE,3784,1449340635,3534,The Defense Season 5,132,2163,Team Liquid,https://steamcdn-a.akamaihd.net/apps/dota2/images/team_logos/2163.png
1981953141,FALSE,FALSE,1530,1449337151,3534,The Defense Season 5,132,2163,Team Liquid,https://steamcdn-a.akamaihd.net/apps/dota2/images/team_logos/2163.png
4865821968,TRUE,TRUE,2473,1561547432,10826,EPICENTER Major 2019,181,1838315,Team Secret,https://steamcdn-a.akamaihd.net/apps/dota2/images/team_logos/1838315.png
4865712667,TRUE,TRUE,1622,1561544009,10826,EPICENTER Major 2019,181,1838315,Team Secret,https://steamcdn-a.akamaihd.net/apps/dota2/images/team_logos/1838315.png
4800052059,FALSE,TRUE,1732,1559319677,10725,ESL One Birmingham 2019 powered by Intel,133,1838315,Team Secret,https://steamcdn-a.akamaihd.net/apps/dota2/images/team_logos/1838315.png
4799860587,FALSE,TRUE,2015,1559315690,10725,ESL One Birmingham 2019 powered by Intel,137,1838315,Team Secret,https://steamcdn-a.akamaihd.net/apps/dota2/images/team_logos/1838315.png
4757225229,FALSE,TRUE,1569,1558023607,10826,EPICENTER Major 2019,131,1838315,Team Secret,https://steamcdn-a.akamaihd.net/apps/dota2/images/team_logos/1838315.png
4739243305,FALSE,TRUE,1708,1557506360,10810,MDL Disneyland® Paris Major,131,1838315,Team Secret,https://steamcdn-a.akamaihd.net/apps/dota2/images/team_logos/1838315.png
4739013577,TRUE,FALSE,2245,1557502157,10810,MDL Disneyland® Paris Major,133,1838315,Team Secret,https://steamcdn-a.akamaihd.net/apps/dota2/images/team_logos/1838315.png
4584291316,FALSE,TRUE,3173,1553786301,10810,MDL Disneyland® Paris Major,131,1838315,Team Secret,https://steamcdn-a.akamaihd.net/apps/dota2/images/team_logos/1838315.png
4583990277,TRUE,FALSE,2455,1553782425,10810,MDL Disneyland® Paris Major,133,1838315,Team Secret,https://steamcdn-a.akamaihd.net/apps/dota2/images/team_logos/1838315.png
4438573068,TRUE,FALSE,1836,1550579544,10424,ESL One Katowice 2019 powered by Intel,134,1838315,Team Secret,https://steamcdn-a.akamaihd.net/apps/dota2/images/team_logos/1838315.png
4438214692,TRUE,TRUE,3229,1550574261,10424,ESL One Katowice 2019 powered by Intel,132,1838315,Team Secret,https://steamcdn-a.akamaihd.net/apps/dota2/images/team_logos/1838315.png
3889445646,TRUE,FALSE,2037,1526298401,9862,MDL Changsha ,227,1838315,Team Secret,https://steamcdn-a.akamaihd.net/apps/dota2/images/team_logos/1838315.png
3889323628,FALSE,TRUE,2178,1526294713,9862,MDL Changsha ,227,1838315,Team Secret,https://steamcdn-a.akamaihd.net/apps/dota2/images/team_logos/1838315.png
3858133933,TRUE,TRUE,1286,1525079330,9601,EPICENTER XL,187,1838315,Team Secret,https://steamcdn-a.akamaihd.net/apps/dota2/images/team_logos/1838315.png
3858047503,FALSE,FALSE,1783,1525076087,9601,EPICENTER XL,186,1838315,Team Secret,https://steamcdn-a.akamaihd.net/apps/dota2/images/team_logos/1838315.png
3857948369,FALSE,TRUE,2459,1525071766,9601,EPICENTER XL,183,1838315,Team Secret,https://steamcdn-a.akamaihd.net/apps/dota2/images/team_logos/1838315.png
3552551775,FALSE,TRUE,2311,1510256101,5627,DreamLeague season 8,133,1838315,Team Secret,https://steamcdn-a.akamaihd.net/apps/dota2/images/team_logos/1838315.png
3552460526,TRUE,FALSE,2551,1510251690,5627,DreamLeague season 8,135,1838315,Team Secret,https://steamcdn-a.akamaihd.net/apps/dota2/images/team_logos/1838315.png
3467807003,FALSE,TRUE,2440,1506446412,5579,SL i-League Invitational Season 3,138,1838315,Team Secret,https://steamcdn-a.akamaihd.net/apps/dota2/images/team_logos/1838315.png
3467690896,TRUE,FALSE,2618,1506441786,5579,SL i-League Invitational Season 3,132,1838315,Team Secret,https://steamcdn-a.akamaihd.net/apps/dota2/images/team_logos/1838315.png
3461724849,TRUE,FALSE,3193,1506187079,5579,SL i-League Invitational Season 3,134,1838315,Team Secret,https://steamcdn-a.akamaihd.net/apps/dota2/images/team_logos/1838315.png
3461600560,FALSE,TRUE,2434,1506183233,5579,SL i-League Invitational Season 3,138,1838315,Team Secret,https://steamcdn-a.akamaihd.net/apps/dota2/images/team_logos/1838315.png
